Problem type:
least_squares
nparams:
24
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7),x(8),x(9),x(10),x(11),x(12),x(13),x(14),x(15),x(16),x(17),x(18),x(19),x(20),x(21),x(22),x(23),objective_function
   185,  4.1105e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594641046051229e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756783976380285e-04
   186,  4.1377e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833218774356925e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756777338105340e-04
   187,  4.1654e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513592732256564e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756735859593460e-04
   188,  4.1934e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236860575898674e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756753339333577e-04
   189,  4.2212e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614964583716493e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756748453334983e-04
   190,  4.2505e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899967666432053e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756754743798901e-04
   191,  4.2766e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417246027937222e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756766352890736e-04
   192,  4.3037e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869924712261861e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756796563241070e-04
   193,  4.3318e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258434188573345e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756781623572406e-04
   194,  4.3590e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033564690137442e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756855376053882e-04
   195,  4.3874e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376780645514340e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756902305870252e-04
   196,  4.4153e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924305619316633e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756579398295474e-04
   197,  4.4429e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9331006373159423e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756774180022007e-04
   198,  4.4705e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450423378939760e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756787063688862e-04
   199,  4.5010e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810222814420481e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756730219695255e-04
   200,  4.5300e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656539384694684e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756706079370403e-04
   201,  4.5575e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682698788591786e-02, -5.6885300155796650e-03, -2.1199793226275294e-03,  8.2756736302502321e-04
   202,  4.5850e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885449167408588e-03, -2.1199793226275294e-03,  8.2756757328393440e-04
   203,  4.6114e+02,  1.3633563832366111e-01,  6.2054560992147881e-03,  3.9218135321573186e-02, -1.0532643804574998e-01,  1.8515780042763086e-01,  1.0594626144890035e-02,  1.3833069762744987e-03, -1.9513577831095370e-02,  2.3236845674737480e-02,  2.6614949682555299e-02, -6.8899818654820115e-03, -2.4417097016325284e-03,  1.3869923222145741e-01,  1.4258419287412151e-02, -3.0033549788976249e-02,  5.8376765744353146e-02,  1.7924304129200513e-01, -3.9329516257040039e-04, -1.0450274367327821e-03, -1.1810207913259287e-02,  1.4656524483533490e-02,  2.1682683887430592e-02, -5.6885300155796650e-03, -2.1199942237887233e-03,  8.2756770782839624e-04
   204,  4.6345e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416305343292590e-04
   205,  4.6582e+02,  1.3052283169896223e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416312890954131e-04
   206,  4.6820e+02,  1.3052281679780103e-01,  7.5553429024733838e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416318269731404e-04
   207,  4.7058e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708304937124600e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416430574971479e-04
   208,  4.7289e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811326984330540e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416582467319875e-04
   209,  4.7508e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721563244310369e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2415549936799502e-04
   210,  4.7733e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522627373239512e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416262252223422e-04
   211,  4.7954e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9032102729876622e-03, -2.2214485253194752e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416282547693143e-04
   212,  4.8185e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214500154355946e-02,  2.3156426844271428e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416254083676886e-04
   213,  4.8417e+02,  1.3052281679780103e-01,  7.5553280013121900e-03,  3.1708290035963406e-02, -1.1811325494214421e-01,  1.8721561754194249e-01,  1.2522612472078318e-02,  1.9031953718264684e-03, -2.2214485253194752e-02,  2.3156441745432622e-02,  2.8512019779605546e-02, -4.8160794886443281e-03, -2.2028685841878636e-03,  1.3325858686818187e-01,  1.5448552125941036e-02, -2.4104769971471873e-02,  6.7265198135723209e-02,  1.8328730632974607e-01,  2.3198355834634049e-03, -8.9675154175080513e-04, -7.4265104668052376e-03,  1.8206771877713523e-02,  2.5299911387517006e-02, -3.1879775033947888e-03, -1.5289972332769818e-03,  6.2416119359583340e-04
